image,xmin,ymin,xmax,ymax,label
thinh_2/084.JPG,80,26,160,202,7
thinh_2/084.JPG,160,48,266,202,2
thinh_2/084.JPG,298,42,394,191,C
thinh_2/084.JPG,378,32,469,202,1
thinh_2/084.JPG,37,208,122,373,6
thinh_2/084.JPG,128,218,234,362,6
thinh_2/084.JPG,202,208,298,389,8
thinh_2/084.JPG,330,208,415,373,0
thinh_2/084.JPG,416,218,517,373,6
thinh_2/085.JPG,85,43,170,219,6
thinh_2/085.JPG,160,59,245,230,0
thinh_2/085.JPG,277,43,362,203,B
thinh_2/085.JPG,341,59,437,214,2
thinh_2/085.JPG,53,214,117,374,1
thinh_2/085.JPG,117,219,197,368,6
thinh_2/085.JPG,202,219,287,363,6
thinh_2/085.JPG,341,219,400,374,6
thinh_2/085.JPG,389,214,485,368,8
thinh_2/086.JPG,86,11,203,224,5
thinh_2/086.JPG,182,32,283,230,2
thinh_2/086.JPG,342,48,427,213,T
thinh_2/086.JPG,411,16,523,219,7
thinh_2/086.JPG,86,203,198,406,3
thinh_2/086.JPG,219,235,304,395,8
thinh_2/086.JPG,310,246,406,411,2
thinh_2/086.JPG,432,246,539,422,0
thinh_2/087.JPG,80,48,160,192,5
thinh_2/087.JPG,155,48,229,197,9
thinh_2/087.JPG,288,54,373,198,Y
thinh_2/087.JPG,357,48,442,208,A
thinh_2/087.JPG,43,224,139,357,0
thinh_2/087.JPG,123,192,208,357,1
thinh_2/087.JPG,219,198,309,379,4
thinh_2/087.JPG,320,198,405,347,1
thinh_2/087.JPG,405,192,474,341,8
thinh_2/088.JPG,80,64,176,256,5
thinh_2/088.JPG,176,75,272,224,4
thinh_2/088.JPG,320,64,421,240,U
thinh_2/088.JPG,400,80,496,240,4
thinh_2/088.JPG,101,246,192,432,5
thinh_2/088.JPG,187,262,288,432,0
thinh_2/088.JPG,288,251,400,427,0
thinh_2/088.JPG,400,262,496,448,2
thinh_2/089.JPG,123,27,213,219,6
thinh_2/089.JPG,208,43,310,219,0
thinh_2/089.JPG,374,43,470,230,S
thinh_2/089.JPG,454,43,560,219,4
thinh_2/089.JPG,118,246,224,411,3
thinh_2/089.JPG,235,230,320,422,5
thinh_2/089.JPG,347,256,448,411,2
thinh_2/089.JPG,448,235,539,422,8
thinh_2/090.JPG,74,48,154,187,5
thinh_2/090.JPG,133,43,213,192,9
thinh_2/090.JPG,261,38,336,198,F
thinh_2/090.JPG,309,48,389,203,1
thinh_2/090.JPG,21,192,112,325,0
thinh_2/090.JPG,101,187,186,342,1
thinh_2/090.JPG,176,187,256,336,3
thinh_2/090.JPG,277,198,362,358,2
thinh_2/090.JPG,357,208,448,347,8
thinh_2/091.JPG,96,21,197,192,7
thinh_2/091.JPG,170,32,266,181,7
thinh_2/091.JPG,314,32,405,186,A
thinh_2/091.JPG,405,42,480,197,D
thinh_2/091.JPG,69,186,144,357,0
thinh_2/091.JPG,144,202,234,352,0
thinh_2/091.JPG,234,213,330,362,1
thinh_2/091.JPG,325,202,421,362,5
thinh_2/091.JPG,432,208,533,378,9
thinh_2/092.JPG,117,16,213,218,7
thinh_2/092.JPG,192,26,288,213,9
thinh_2/092.JPG,346,32,431,202,H
thinh_2/092.JPG,421,53,512,213,2
thinh_2/092.JPG,117,213,213,400,1
thinh_2/092.JPG,224,202,309,389,9
thinh_2/092.JPG,320,208,405,394,6
thinh_2/092.JPG,432,218,512,384,9
thinh_2/093.JPG,96,37,197,224,9
thinh_2/093.JPG,181,37,288,213,2
thinh_2/093.JPG,336,37,443,229,C
thinh_2/093.JPG,421,42,533,223,1
thinh_2/093.JPG,53,218,165,400,0
thinh_2/093.JPG,155,224,251,416,4
thinh_2/093.JPG,251,234,336,437,5
thinh_2/093.JPG,373,240,458,453,0
thinh_2/093.JPG,459,240,571,442,8
thinh_2/094.JPG,69,37,165,250,5
thinh_2/094.JPG,144,59,245,235,1
thinh_2/094.JPG,282,91,378,240,S
thinh_2/094.JPG,357,96,437,240,8
thinh_2/094.JPG,64,267,165,389,4
thinh_2/094.JPG,160,245,245,389,8
thinh_2/094.JPG,256,251,352,395,4
thinh_2/094.JPG,346,245,431,405,0
thinh_2/095.JPG,102,48,203,230,5
thinh_2/095.JPG,176,70,272,246,9
thinh_2/095.JPG,320,64,421,262,X
thinh_2/095.JPG,400,86,517,251,3
thinh_2/095.JPG,64,224,139,406,1
thinh_2/095.JPG,139,246,240,411,9
thinh_2/095.JPG,224,251,325,421,1
thinh_2/095.JPG,310,256,438,432,7
thinh_2/095.JPG,427,267,555,443,8
thinh_2/096.JPG,58,53,159,208,7
thinh_2/096.JPG,133,59,218,224,1
thinh_2/096.JPG,266,64,351,240,B
thinh_2/096.JPG,330,69,426,251,2
thinh_2/096.JPG,21,203,106,363,4
thinh_2/096.JPG,117,197,192,379,9
thinh_2/096.JPG,192,235,288,400,9
thinh_2/096.JPG,298,277,400,421,4
thinh_2/096.JPG,378,251,474,416,5
thinh_2/097.JPG,96,64,192,245,6
thinh_2/097.JPG,176,64,299,245,6
thinh_2/097.JPG,320,58,421,240,P
thinh_2/097.JPG,416,58,533,245,A
thinh_2/097.JPG,48,250,150,442,0
thinh_2/097.JPG,134,256,246,437,4
thinh_2/097.JPG,256,240,357,442,4
thinh_2/097.JPG,374,256,486,442,9
thinh_2/097.JPG,470,245,576,437,9
thinh_2/098.JPG,123,48,240,267,7
thinh_2/098.JPG,235,69,341,288,9
thinh_2/098.JPG,422,64,539,293,N
thinh_2/098.JPG,518,69,646,283,4
thinh_2/098.JPG,128,315,230,496,6
thinh_2/098.JPG,256,293,363,507,2
thinh_2/098.JPG,379,288,480,496,4
thinh_2/098.JPG,512,304,629,512,5
thinh_2/099.JPG,101,43,202,261,4
thinh_2/099.JPG,202,32,282,256,9
thinh_2/099.JPG,357,37,448,267,K
thinh_2/099.JPG,453,69,560,267,1
thinh_2/099.JPG,53,283,143,469,6
thinh_2/099.JPG,144,267,250,475,4
thinh_2/099.JPG,256,267,362,469,2
thinh_2/099.JPG,394,261,496,480,4
thinh_2/099.JPG,506,288,591,485,9
thinh_2/100.JPG,86,64,166,181,6
thinh_2/100.JPG,155,48,235,181,7
thinh_2/100.JPG,272,53,347,186,F
thinh_2/100.JPG,336,48,411,176,5
thinh_2/100.JPG,102,181,176,325,6
thinh_2/100.JPG,182,197,251,309,3
thinh_2/100.JPG,256,176,341,320,7
thinh_2/100.JPG,331,181,427,346,8
thinh_2/101.JPG,112,74,234,288,5
thinh_2/101.JPG,224,90,336,272,9
thinh_2/101.JPG,400,42,512,261,P
thinh_2/101.JPG,501,48,624,250,2
thinh_2/101.JPG,85,309,207,506,4
thinh_2/101.JPG,218,298,320,490,0
thinh_2/101.JPG,336,298,437,474,3
thinh_2/101.JPG,453,282,570,469,1
thinh_2/101.JPG,576,250,693,453,7
thinh_2/102.JPG,96,38,208,203,5
thinh_2/102.JPG,181,54,277,214,9
thinh_2/102.JPG,331,22,421,214,T
thinh_2/102.JPG,395,54,512,203,2
thinh_2/102.JPG,75,214,155,384,0
thinh_2/102.JPG,160,224,251,384,7
thinh_2/102.JPG,256,219,341,368,2
thinh_2/102.JPG,363,198,469,384,3
thinh_2/102.JPG,459,208,565,368,0
thinh_2/103.JPG,80,37,186,224,5
thinh_2/103.JPG,181,53,266,213,9
thinh_2/103.JPG,336,48,421,224,P
thinh_2/103.JPG,426,43,511,235,2
thinh_2/103.JPG,42,229,149,400,6
thinh_2/103.JPG,138,229,223,416,1
thinh_2/103.JPG,250,219,330,405,6
thinh_2/103.JPG,373,240,469,416,5
thinh_2/103.JPG,469,251,570,432,1
thinh_2/104.JPG,133,80,234,261,5
thinh_2/104.JPG,229,80,330,272,2
thinh_2/104.JPG,400,58,490,277,T
thinh_2/104.JPG,506,80,607,277,8
thinh_2/104.JPG,117,277,234,490,5
thinh_2/104.JPG,261,288,341,496,7
thinh_2/104.JPG,362,298,490,496,7
thinh_2/104.JPG,496,304,613,501,0
thinh_2/105.JPG,80,59,181,224,7
thinh_2/105.JPG,181,70,261,235,9
thinh_2/105.JPG,293,80,389,224,N
thinh_2/105.JPG,373,80,469,224,2
thinh_2/105.JPG,58,219,122,379,3
thinh_2/105.JPG,122,224,208,379,4
thinh_2/105.JPG,208,224,293,395,7
thinh_2/105.JPG,330,224,405,400,5
thinh_2/105.JPG,416,230,485,395,0
thinh_2/106.JPG,128,48,261,282,6
thinh_2/106.JPG,245,53,368,277,2
thinh_2/106.JPG,458,53,575,293,S
thinh_2/106.JPG,570,69,687,298,1
thinh_2/106.JPG,149,282,266,512,8
thinh_2/106.JPG,282,309,399,517,3
thinh_2/106.JPG,405,304,544,506,7
thinh_2/106.JPG,565,298,693,533,4
thinh_2/107.JPG,112,48,198,208,5
thinh_2/107.JPG,187,59,294,229,0
thinh_2/107.JPG,331,43,427,224,Y
thinh_2/107.JPG,416,43,523,235,1
thinh_2/107.JPG,48,229,155,421,1
thinh_2/107.JPG,155,240,251,416,4
thinh_2/107.JPG,246,235,331,405,5
thinh_2/107.JPG,368,240,464,405,9
thinh_2/107.JPG,459,245,566,421,9
thinh_2/108.JPG,96,16,181,192,5
thinh_2/108.JPG,155,32,245,170,9
thinh_2/108.JPG,283,21,368,181,D
thinh_2/108.JPG,347,21,432,181,2
thinh_2/108.JPG,85,192,192,330,4
thinh_2/108.JPG,123,192,219,325,3
thinh_2/108.JPG,213,186,304,319,6
thinh_2/108.JPG,315,192,400,325,6
thinh_2/108.JPG,389,181,474,325,2
thinh_2/109.JPG,101,64,165,208,5
thinh_2/109.JPG,165,69,245,202,9
thinh_2/109.JPG,283,75,368,219,U
thinh_2/109.JPG,363,80,443,229,1
thinh_2/109.JPG,53,203,128,352,0
thinh_2/109.JPG,128,219,208,373,5
thinh_2/109.JPG,197,219,277,368,9
thinh_2/109.JPG,293,224,400,368,4
thinh_2/109.JPG,389,219,464,368,6
thinh_2/110.JPG,74,48,159,203,5
thinh_2/110.JPG,149,48,234,192,9
thinh_2/110.JPG,272,32,362,181,U
thinh_2/110.JPG,352,43,426,187,2
thinh_2/110.JPG,48,208,133,336,3
thinh_2/110.JPG,122,203,207,352,4
thinh_2/110.JPG,213,192,298,341,2
thinh_2/110.JPG,309,203,384,347,9
thinh_2/110.JPG,400,192,474,341,3
thinh_2/111.JPG,106,64,154,229,5
thinh_2/111.JPG,154,70,245,224,9
thinh_2/111.JPG,282,54,357,198,G
thinh_2/111.JPG,341,54,432,208,1
thinh_2/111.JPG,80,230,149,379,3
thinh_2/111.JPG,138,224,229,363,2
thinh_2/111.JPG,234,198,309,352,6
thinh_2/111.JPG,314,208,410,347,4
thinh_2/111.JPG,394,203,474,336,6
thinh_2/112.JPG,53,38,144,160,5
thinh_2/112.JPG,133,38,208,176,2
thinh_2/112.JPG,245,38,314,160,U
thinh_2/112.JPG,315,32,389,165,2
thinh_2/112.JPG,75,166,144,288,0
thinh_2/112.JPG,144,166,219,294,3
thinh_2/112.JPG,219,171,293,278,6
thinh_2/112.JPG,304,166,395,299,4
thinh_2/113.JPG,75,43,181,203,6
thinh_2/113.JPG,149,48,229,192,6
thinh_2/113.JPG,272,43,336,187,S
thinh_2/113.JPG,309,43,410,182,1
thinh_2/113.JPG,69,208,133,320,3
thinh_2/113.JPG,128,208,203,309,1
thinh_2/113.JPG,208,198,283,326,5
thinh_2/113.JPG,299,203,379,320,3
thinh_2/113.JPG,368,192,459,309,2
thinh_2/114.JPG,80,32,160,176,4
thinh_2/114.JPG,134,27,224,166,9
thinh_2/114.JPG,256,22,336,166,N
thinh_2/114.JPG,320,38,389,160,7
thinh_2/114.JPG,80,171,155,299,7
thinh_2/114.JPG,139,187,240,304,7
thinh_2/114.JPG,246,176,331,299,1
thinh_2/114.JPG,326,171,400,304,6
thinh_2/115.JPG,106,32,186,181,5
thinh_2/115.JPG,176,32,240,181,9
thinh_2/115.JPG,304,21,389,186,U
thinh_2/115.JPG,362,32,442,186,1
thinh_2/115.JPG,64,181,144,335,1
thinh_2/115.JPG,154,197,218,325,6
thinh_2/115.JPG,224,181,309,325,5
thinh_2/115.JPG,320,181,416,335,7
thinh_2/115.JPG,405,176,506,330,4
thinh_2/116.JPG,80,27,149,187,5
thinh_2/116.JPG,128,38,218,171,4
thinh_2/116.JPG,250,43,335,176,V
thinh_2/116.JPG,314,43,415,166,1
thinh_2/116.JPG,85,192,176,325,1
thinh_2/116.JPG,165,187,256,310,2
thinh_2/116.JPG,234,187,314,320,1
thinh_2/116.JPG,320,187,400,315,9
thinh_2/117.JPG,75,48,139,202,7
thinh_2/117.JPG,117,53,192,192,7
thinh_2/117.JPG,224,53,315,192,D
thinh_2/117.JPG,283,58,373,186,1
thinh_2/117.JPG,48,192,112,330,2
thinh_2/117.JPG,112,192,208,325,4
thinh_2/117.JPG,181,186,250,330,2
thinh_2/117.JPG,261,186,336,341,6
thinh_2/117.JPG,336,176,411,336,6
thinh_2/118.JPG,101,64,202,219,5
thinh_2/118.JPG,176,54,272,230,9
thinh_2/118.JPG,314,32,421,203,F
thinh_2/118.JPG,389,27,490,198,1
thinh_2/118.JPG,85,235,170,400,2
thinh_2/118.JPG,170,224,250,400,5
thinh_2/118.JPG,245,230,357,374,5
thinh_2/118.JPG,368,219,469,390,1
thinh_2/118.JPG,458,214,565,379,6
thinh_2/119.JPG,117,64,202,251,4
thinh_2/119.JPG,181,64,277,240,7
thinh_2/119.JPG,352,70,453,251,K
thinh_2/119.JPG,437,64,544,245,1
thinh_2/119.JPG,64,256,170,454,1
thinh_2/119.JPG,149,262,256,438,7
thinh_2/119.JPG,256,251,357,427,3
thinh_2/119.JPG,400,251,490,443,4
thinh_2/119.JPG,485,246,608,448,9
thinh_2/120.JPG,149,74,245,277,8
thinh_2/120.JPG,261,58,357,282,4
thinh_2/120.JPG,459,64,565,298,E
thinh_2/120.JPG,549,58,672,293,1
thinh_2/120.JPG,96,293,203,501,0
thinh_2/120.JPG,203,288,325,501,0
thinh_2/120.JPG,341,293,442,496,9
thinh_2/120.JPG,501,309,613,512,0
thinh_2/120.JPG,629,293,736,528,9
thinh_2/121.JPG,139,58,229,223,5
thinh_2/121.JPG,230,26,347,223,9
thinh_2/121.JPG,416,26,491,218,S
thinh_2/121.JPG,480,42,603,213,1
thinh_2/121.JPG,144,213,224,394,8
thinh_2/121.JPG,214,234,331,389,8
thinh_2/121.JPG,331,218,432,378,0
thinh_2/121.JPG,470,229,555,368,4
thinh_2/121.JPG,566,202,656,373,6
thinh_2/122.JPG,91,53,219,256,8
thinh_2/122.JPG,176,37,315,261,5
thinh_2/122.JPG,389,37,485,256,V
thinh_2/122.JPG,464,58,581,271,1
thinh_2/122.JPG,101,277,197,464,0
thinh_2/122.JPG,229,250,341,453,0
thinh_2/122.JPG,368,266,459,463,4
thinh_2/122.JPG,469,272,581,453,3
thinh_2/123.JPG,144,43,251,246,6
thinh_2/123.JPG,235,48,368,251,3
thinh_2/123.JPG,443,70,534,262,B
thinh_2/123.JPG,544,48,651,272,4
thinh_2/123.JPG,118,278,235,470,6
thinh_2/123.JPG,240,272,336,475,1
thinh_2/123.JPG,342,272,448,475,6
thinh_2/123.JPG,496,278,597,486,6
thinh_2/123.JPG,603,294,731,491,4
thinh_2/124.JPG,74,70,192,251,7
thinh_2/124.JPG,170,70,277,251,1
thinh_2/124.JPG,346,54,458,251,C
thinh_2/124.JPG,410,64,538,224,1
thinh_2/124.JPG,58,256,149,432,0
thinh_2/124.JPG,138,267,245,432,1
thinh_2/124.JPG,261,256,352,422,4
thinh_2/124.JPG,384,246,474,422,4
thinh_2/124.JPG,490,251,586,432,3
thinh_2/125.JPG,112,69,197,240,6
thinh_2/125.JPG,181,53,282,240,0
thinh_2/125.JPG,363,32,475,240,F
thinh_2/125.JPG,459,59,549,240,1
thinh_2/125.JPG,64,245,149,432,8
thinh_2/125.JPG,171,256,261,427,6
thinh_2/125.JPG,261,261,378,421,8
thinh_2/125.JPG,400,245,507,421,4
thinh_2/125.JPG,501,245,602,427,2
thinh_2/126.JPG,133,90,218,266,8
thinh_2/126.JPG,187,74,315,266,6
thinh_2/126.JPG,336,64,437,250,B
thinh_2/126.JPG,405,58,506,229,8
thinh_2/126.JPG,101,272,197,437,2
thinh_2/126.JPG,181,250,282,442,0
thinh_2/126.JPG,272,256,379,437,3
thinh_2/126.JPG,389,250,480,421,9
thinh_2/126.JPG,485,250,586,399,8
thinh_2/127.JPG,80,74,170,229,5
thinh_2/127.JPG,144,74,256,202,1
thinh_2/127.JPG,282,58,389,191,M
thinh_2/127.JPG,373,42,480,191,2
thinh_2/127.JPG,112,192,224,357,9
thinh_2/127.JPG,208,202,309,357,1
thinh_2/127.JPG,298,202,389,341,9
thinh_2/127.JPG,373,202,485,325,3
thinh_2/128.JPG,91,75,203,261,6
thinh_2/128.JPG,187,69,294,256,9
thinh_2/128.JPG,336,64,448,240,D
thinh_2/128.JPG,422,64,539,240,1
thinh_2/128.JPG,70,277,176,464,1
thinh_2/128.JPG,171,288,278,442,8
thinh_2/128.JPG,267,261,368,448,7
thinh_2/128.JPG,406,251,502,437,6
thinh_2/128.JPG,502,251,619,437,3
thinh_2/129.JPG,112,64,192,240,5
thinh_2/129.JPG,192,75,261,208,9
thinh_2/129.JPG,342,43,432,230,E
thinh_2/129.JPG,427,48,528,235,1
thinh_2/129.JPG,59,251,166,427,2
thinh_2/129.JPG,160,262,267,416,8
thinh_2/129.JPG,272,240,363,411,3
thinh_2/129.JPG,368,256,496,400,8
thinh_2/129.JPG,480,235,581,395,6
thinh_2/130.JPG,107,43,224,208,3
thinh_2/130.JPG,197,48,298,219,7
thinh_2/130.JPG,363,27,459,208,E
thinh_2/130.JPG,437,27,533,192,1
thinh_2/130.JPG,85,224,208,410,3
thinh_2/130.JPG,208,219,299,389,2
thinh_2/130.JPG,272,224,363,379,0
thinh_2/130.JPG,411,213,491,368,6
thinh_2/130.JPG,469,208,576,378,6
thinh_2/131.JPG,112,59,203,214,5
thinh_2/131.JPG,187,70,272,224,2
thinh_2/131.JPG,326,59,411,214,U
thinh_2/131.JPG,368,59,459,198,3
thinh_2/131.JPG,123,208,208,363,7
thinh_2/131.JPG,203,208,320,352,2
thinh_2/131.JPG,304,203,389,352,3
thinh_2/131.JPG,395,203,475,342,2
thinh_2/132.JPG,37,69,117,202,5
thinh_2/132.JPG,101,58,186,191,0
thinh_2/132.JPG,197,58,293,191,R
thinh_2/132.JPG,267,48,341,176,A
thinh_2/132.JPG,64,181,155,320,3
thinh_2/132.JPG,128,176,213,314,9
thinh_2/132.JPG,203,165,277,314,9
thinh_2/132.JPG,277,176,357,304,4
thinh_2/133.JPG,123,69,251,293,7
thinh_2/133.JPG,229,85,352,298,2
thinh_2/133.JPG,421,53,538,320,E
thinh_2/133.JPG,533,69,634,298,1
thinh_2/133.JPG,75,288,176,501,5
thinh_2/133.JPG,176,293,283,506,6
thinh_2/133.JPG,309,309,416,533,9
thinh_2/133.JPG,464,314,560,544,6
thinh_2/133.JPG,581,336,698,533,5
thinh_2/134.JPG,70,26,214,271,7
thinh_2/134.JPG,187,58,315,287,2
thinh_2/134.JPG,374,64,496,293,E
thinh_2/134.JPG,475,64,635,293,1
thinh_2/134.JPG,48,272,155,501,5
thinh_2/134.JPG,171,282,283,490,6
thinh_2/134.JPG,278,298,384,495,9
thinh_2/134.JPG,443,304,560,522,6
thinh_2/134.JPG,550,304,672,533,5
thinh_2/135.JPG,96,22,192,214,5
thinh_2/135.JPG,192,32,277,203,9
thinh_2/135.JPG,336,43,448,214,S
thinh_2/135.JPG,416,54,528,208,3
thinh_2/135.JPG,64,208,155,389,0
thinh_2/135.JPG,150,230,267,379,4
thinh_2/135.JPG,256,230,347,374,6
thinh_2/135.JPG,379,219,480,379,2
thinh_2/135.JPG,475,219,555,374,2
thinh_2/136.JPG,80,22,197,198,5
thinh_2/136.JPG,171,16,267,192,9
thinh_2/136.JPG,325,11,426,198,S
thinh_2/136.JPG,432,16,523,203,3
thinh_2/136.JPG,53,198,170,368,0
thinh_2/136.JPG,144,192,240,352,4
thinh_2/136.JPG,245,198,346,363,6
thinh_2/136.JPG,373,203,458,368,2
thinh_2/136.JPG,459,208,571,368,2
thinh_2/137.JPG,128,74,267,287,5
thinh_2/137.JPG,251,74,374,293,9
thinh_2/137.JPG,448,37,571,282,V
thinh_2/137.JPG,544,64,672,272,2
thinh_2/137.JPG,123,314,214,517,7
thinh_2/137.JPG,251,309,352,506,8
thinh_2/137.JPG,347,304,464,517,7
thinh_2/137.JPG,528,288,651,512,8
thinh_2/137.JPG,635,288,768,517,6
thinh_2/138.JPG,149,53,250,309,5
thinh_2/138.JPG,229,64,368,267,9
thinh_2/138.JPG,432,11,554,277,V
thinh_2/138.JPG,544,48,661,261,2
thinh_2/138.JPG,96,309,208,528,7
thinh_2/138.JPG,218,283,341,528,8
thinh_2/138.JPG,341,293,474,517,7
thinh_2/138.JPG,474,283,618,512,8
thinh_2/138.JPG,618,288,735,480,6
thinh_2/139.JPG,101,53,218,256,5
thinh_2/139.JPG,187,69,293,282,5
thinh_2/139.JPG,379,74,464,261,N
thinh_2/139.JPG,453,69,565,277,1
thinh_2/139.JPG,117,282,218,469,2
thinh_2/139.JPG,208,272,299,474,1
thinh_2/139.JPG,331,288,437,469,2
thinh_2/139.JPG,448,293,560,480,7
thinh_2/140.JPG,117,43,213,261,7
thinh_2/140.JPG,213,59,336,256,8
thinh_2/140.JPG,389,43,485,261,F
thinh_2/140.JPG,485,37,581,261,1
thinh_2/140.JPG,69,256,165,458,3
thinh_2/140.JPG,176,261,283,448,8
thinh_2/140.JPG,283,267,384,448,1
thinh_2/140.JPG,432,261,544,469,2
thinh_2/140.JPG,528,267,645,469,0
thinh_2/141.JPG,107,32,245,224,6
thinh_2/141.JPG,240,37,363,234,0
thinh_2/141.JPG,395,37,517,229,F
thinh_2/141.JPG,501,27,613,229,4
thinh_2/141.JPG,165,235,277,427,1
thinh_2/141.JPG,277,256,389,411,6
thinh_2/141.JPG,395,224,512,421,5
thinh_2/141.JPG,523,235,635,416,4
thinh_2/142.JPG,112,58,251,266,7
thinh_2/142.JPG,229,80,341,309,8
thinh_2/142.JPG,400,64,539,293,F
thinh_2/142.JPG,523,74,613,288,1
thinh_2/142.JPG,75,293,171,527,3
thinh_2/142.JPG,192,314,304,501,8
thinh_2/142.JPG,304,314,421,533,1
thinh_2/142.JPG,459,309,565,527,5
thinh_2/142.JPG,592,314,709,522,9
thinh_2/143.JPG,133,22,234,272,7
thinh_2/143.JPG,240,54,341,262,8
thinh_2/143.JPG,400,32,490,256,F
thinh_2/143.JPG,517,27,640,262,1
thinh_2/143.JPG,90,267,192,485,3
thinh_2/143.JPG,192,256,309,470,8
thinh_2/143.JPG,309,272,421,470,1
thinh_2/143.JPG,458,262,570,491,5
thinh_2/143.JPG,581,288,709,480,9
thinh_2/144.JPG,96,48,202,256,7
thinh_2/144.JPG,197,43,314,251,5
thinh_2/144.JPG,394,48,506,245,B
thinh_2/144.JPG,496,48,597,261,1
thinh_2/144.JPG,48,261,176,469,2
thinh_2/144.JPG,154,267,266,469,1
thinh_2/144.JPG,288,283,378,469,3
thinh_2/144.JPG,421,261,549,475,4
thinh_2/144.JPG,549,272,661,474,8
thinh_2/145.JPG,101,27,202,208,7
thinh_2/145.JPG,176,43,250,235,0
thinh_2/145.JPG,309,16,421,203,L
thinh_2/145.JPG,378,11,511,203,8
thinh_2/145.JPG,106,213,202,378,0
thinh_2/145.JPG,197,197,298,362,6
thinh_2/145.JPG,293,197,389,378,7
thinh_2/145.JPG,384,213,496,362,3
thinh_2/146.JPG,118,69,214,245,5
thinh_2/146.JPG,203,80,299,256,9
thinh_2/146.JPG,358,59,480,256,H
thinh_2/146.JPG,448,75,565,267,1
thinh_2/146.JPG,64,267,176,453,2
thinh_2/146.JPG,160,267,283,448,7
thinh_2/146.JPG,278,267,374,464,4
thinh_2/146.JPG,406,267,502,469,1
thinh_2/146.JPG,507,293,624,475,9
thinh_2/147.JPG,96,75,208,267,5
thinh_2/147.JPG,187,75,288,261,9
thinh_2/147.JPG,363,69,464,266,H
thinh_2/147.JPG,438,91,560,251,1
thinh_2/147.JPG,75,288,171,475,2
thinh_2/147.JPG,171,272,272,469,7
thinh_2/147.JPG,267,267,390,469,4
thinh_2/147.JPG,390,288,502,485,1
thinh_2/147.JPG,512,272,608,469,9
thinh_2/148.JPG,112,64,224,245,5
thinh_2/148.JPG,203,64,299,235,9
thinh_2/148.JPG,341,64,474,251,P
thinh_2/148.JPG,448,43,544,230,1
thinh_2/148.JPG,69,256,170,448,9
thinh_2/148.JPG,171,262,277,454,5
thinh_2/148.JPG,283,246,400,438,5
thinh_2/148.JPG,421,235,501,427,3
thinh_2/148.JPG,528,240,624,422,9
thinh_2/149.JPG,123,112,240,282,7
thinh_2/149.JPG,208,106,320,266,1
thinh_2/149.JPG,347,48,480,240,B
thinh_2/149.JPG,438,37,550,213,3
thinh_2/149.JPG,118,293,240,458,1
thinh_2/149.JPG,235,272,336,448,3
thinh_2/149.JPG,320,272,443,426,2
thinh_2/149.JPG,443,240,560,400,2
thinh_2/149.JPG,528,208,635,384,0
thinh_2/150.JPG,117,85,245,288,5
thinh_2/150.JPG,219,80,331,277,2
thinh_2/150.JPG,384,64,501,277,T
thinh_2/150.JPG,480,69,581,272,8
thinh_2/150.JPG,144,261,261,469,4
thinh_2/150.JPG,261,267,373,464,2
thinh_2/150.JPG,384,277,496,464,0
thinh_2/150.JPG,496,272,592,458,6
thinh_2/151.JPG,149,64,250,261,5
thinh_2/151.JPG,245,69,346,261,9
thinh_2/151.JPG,400,58,496,229,S
thinh_2/151.JPG,485,53,592,234,3
thinh_2/151.JPG,112,277,208,464,1
thinh_2/151.JPG,224,245,336,442,4
thinh_2/151.JPG,315,245,421,448,5
thinh_2/151.JPG,448,224,544,437,0
thinh_2/151.JPG,549,240,650,416,0
thinh_2/152.JPG,91,69,208,250,5
thinh_2/152.JPG,176,53,288,240,9
thinh_2/152.JPG,331,26,416,234,P
thinh_2/152.JPG,406,48,507,234,A
thinh_2/152.JPG,64,240,149,405,0
thinh_2/152.JPG,160,250,251,410,2
thinh_2/152.JPG,262,234,352,400,7
thinh_2/152.JPG,368,229,464,399,4
thinh_2/152.JPG,480,224,555,394,0
thinh_2/153.JPG,42,38,127,182,5
thinh_2/153.JPG,117,54,181,182,9
thinh_2/153.JPG,213,48,282,192,K
thinh_2/153.JPG,277,59,357,203,2
thinh_2/153.JPG,16,176,85,326,3
thinh_2/153.JPG,80,192,154,304,2
thinh_2/153.JPG,165,182,224,331,6
thinh_2/153.JPG,234,208,309,326,5
thinh_2/153.JPG,304,203,378,331,7
thinh_2/154.JPG,138,69,250,234,5
thinh_2/154.JPG,224,69,314,229,9
thinh_2/154.JPG,373,48,464,192,S
thinh_2/154.JPG,437,37,554,197,2
thinh_2/154.JPG,122,229,207,415,9
thinh_2/154.JPG,208,240,293,405,5
thinh_2/154.JPG,304,224,394,394,0
thinh_2/154.JPG,410,213,506,400,0
thinh_2/154.JPG,496,208,602,384,4
thinh_2/155.JPG,102,54,198,240,5
thinh_2/155.JPG,182,64,272,224,9
thinh_2/155.JPG,320,64,427,213,S
thinh_2/155.JPG,411,64,491,208,2
thinh_2/155.JPG,64,251,160,405,9
thinh_2/155.JPG,150,235,272,400,5
thinh_2/155.JPG,256,246,347,395,0
thinh_2/155.JPG,379,230,464,406,0
thinh_2/155.JPG,475,230,555,400,4
thinh_2/156.JPG,112,75,219,224,9
thinh_2/156.JPG,192,75,283,219,3
thinh_2/156.JPG,347,75,437,224,P
thinh_2/156.JPG,432,59,517,213,A
thinh_2/156.JPG,48,246,144,406,0
thinh_2/156.JPG,160,240,256,411,1
thinh_2/156.JPG,240,230,341,395,3
